popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_acoustic_ratio
0.0,180490,0,0.694,0.888,11,-2.983,1,0.0723,0.0353,0.0,0.275,0.691,124.996,4,r-n-b,3.237218952999927
37.0,265626,0,0.662,0.645,7,-10.232,1,0.0432,0.0216,0.105,0.0771,0.458,95.008,4,synth-pop,3.3857392855094397
42.0,257139,0,0.735,0.262,4,-11.132,1,0.0324,0.641,0.000156,0.134,0.526,116.13,4,r-n-b,0.34224105670221533
43.0,330746,0,0.644,0.896,1,-5.912,1,0.104,0.0656,0.000133,0.0838,0.596,98.087,4,r-n-b,2.6709333793226655
63.0,177391,0,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,pop,1.4490428775400297
70.0,218227,0,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,4,indie-pop,0.9957609814982832
62.0,217226,0,0.518,0.664,9,-5.168,0,0.038,0.374,0.0,0.336,0.44,83.953,4,hip-hop,1.0190879651288167
62.0,180000,1,0.829,0.615,9,-5.223,1,0.261,0.0657,0.0,0.0683,0.525,83.93,4,hip-hop,2.3243847254471617
0.0,225882,0,0.598,0.412,5,-9.328,0,0.333,0.623,0.00243,0.134,0.409,112.999,5,indie-pop,0.5069720544500007
24.0,238720,0,0.54,0.834,0,-6.942,1,0.0531,0.0917,0.00282,0.158,0.377,117.086,4,synth-pop,2.302261416020836
35.0,208854,0,0.696,0.813,7,-5.243,1,0.0338,0.0984,0.00153,0.132,0.665,133.207,4,synth-pop,2.2169263767477045
0.0,180604,0,0.62,0.537,11,-6.462,1,0.0263,0.163,0.0,0.13,0.41,92.998,4,indie-pop,1.4526414592103918
0.0,221377,0,0.587,0.319,5,-7.479,1,0.0517,0.816,0.0,0.101,0.26,75.279,4,indie-pop,0.3296295044210938
74.0,116666,0,0.55,0.271,2,-8.451,1,0.0297,0.843,3.21e-06,0.107,0.198,111.344,4,indie-pop,0.278457189298262
68.0,271066,0,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,4,synth-pop,2.0552543160658323
59.0,274701,0,0.909,0.906,1,-3.701,1,0.206,0.09,1.25e-05,0.287,0.625,121.996,4,hip-hop,2.3938912634449885
2.0,189800,0,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,hip-hop,4.243981641297442
1.0,236920,0,0.744,0.686,9,-8.016,0,0.0437,0.101,0.0,0.0718,0.894,117.483,4,synth-pop,2.044525276573608
41.0,210650,0,0.332,0.769,9,-4.984,1,0.0416,0.158,1.46e-06,0.704,0.35,175.938,4,r-n-b,1.764127530565969
32.0,268640,0,0.428,0.857,2,-6.74,1,0.052,0.038,0.0227,0.0849,0.683,137.53,4,synth-pop,3.134378766845284
58.0,197307,0,0.605,0.552,10,-7.875,1,0.0296,0.479,0.0,0.0916,0.313,83.958,4,hip-hop,0.7654678421395715
52.0,228711,0,0.368,0.918,5,-4.263,0,0.077,0.00739,0.0,0.108,0.408,173.976,4,synth-pop,4.7042547918081254
73.0,121671,1,0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,4,hip-hop,0.6412393209579275
55.0,197351,0,0.859,0.599,10,-9.738,1,0.145,0.511,0.0,0.11,0.183,98.008,4,hip-hop,0.7746911646001222
0.0,250026,0,0.627,0.704,0,-8.415,1,0.0497,0.0458,0.0859,0.113,0.781,141.891,4,synth-pop,2.7752561017887523
80.0,180055,0,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,4,r-n-b,0.42911778271617285
0.0,206026,0,0.654,0.307,10,-9.25,1,0.0299,0.514,1.58e-06,0.0912,0.192,93.893,3,r-n-b,0.4675734943924438
0.0,161880,0,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop,2.8913652999550425
40.0,175440,0,0.273,0.466,8,-7.513,1,0.0397,0.00419,0.000315,0.118,0.493,51.037,4,r-n-b,4.508527712523515
65.0,233010,0,0.456,0.364,2,-9.336,0,0.0252,0.533,0.96,0.111,0.116,73.457,4,indie-pop,0.5197742293420047
38.0,188689,0,0.749,0.745,9,-7.074,1,0.0386,0.102,8.74e-05,0.1,0.595,145.009,4,indie-pop,2.1081516475622673
54.0,257959,0,0.621,0.484,5,-11.966,1,0.029,0.37,2.24e-05,0.0955,0.506,164.199,4,synth-pop,0.834899406329325
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
69.0,250973,0,0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,4,indie-pop,5.462513119057052
62.0,206000,0,0.419,0.362,2,-15.32,1,0.0337,0.453,0.335,0.0687,0.114,100.264,4,indie-pop,0.586317156922759
62.0,200275,0,0.723,0.56,5,-8.324,0,0.035,0.645,7.42e-06,0.228,0.619,145.022,4,indie-pop,0.6242648735045289
22.0,235226,0,0.442,0.0909,9,-17.368,1,0.0327,0.888,0.00264,0.0983,0.23,136.74,4,synth-pop,0.0973532901278682
24.0,193266,0,0.788,0.645,0,-17.263,1,0.234,0.107,0.0153,0.0836,0.967,145.142,4,synth-pop,1.9419340006756738
74.0,251066,0,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,4,r-n-b,3.844814255734696
58.0,256266,0,0.653,0.658,1,-10.38,1,0.0335,0.225,0.00108,0.0599,0.575,122.074,4,synth-pop,1.3639220633653575
80.0,198213,0,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,3,indie-pop,2.3593665819287786
23.0,222738,0,0.583,0.643,7,-6.531,1,0.0306,3.91e-05,0.145,0.112,0.299,120.116,4,synth-pop,6.429404484670566
40.0,141163,0,0.323,0.807,10,-5.031,0,0.251,0.649,0.00568,0.638,0.366,173.874,3,indie-pop,0.807162443305522
62.0,238183,0,0.767,0.547,7,-11.458,0,0.0474,0.0399,0.485,0.0949,0.66,103.03,4,synth-pop,2.665426802359453
67.0,205946,0,0.574,0.496,8,-7.153,0,0.0277,0.431,0.0,0.399,0.61,109.935,4,hip-hop,0.7646061445420903
1.0,238805,0,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,indie-pop,0.784118958765672
48.0,184093,0,0.474,0.983,10,-5.498,0,0.0598,0.0182,0.000128,0.691,0.725,92.68,4,r-n-b,3.9550425834918883
61.0,206134,1,0.557,0.471,2,-9.414,0,0.355,0.517,2.6e-06,0.112,0.26,162.904,4,hip-hop,0.646719089363229
1.0,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,pop,0.8293346172425841
81.0,150000,1,0.498,0.625,8,-7.452,0,0.342,0.054,0.0,0.175,0.478,84.821,4,r-n-b,2.5147596129376812
1.0,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop,2.8856779152692655
27.0,266053,0,0.619,0.923,9,-4.85,0,0.0293,0.0121,0.0183,0.128,0.265,131.972,4,synth-pop,4.269110078170593
47.0,239956,0,0.559,0.781,2,-6.496,1,0.0341,0.629,0.0569,0.112,0.373,119.964,4,indie-pop,0.8063341324672356
41.0,178947,0,0.551,0.722,9,-5.338,0,0.0446,0.0038,0.00115,0.0887,0.43,113.934,4,synth-pop,5.02003541860817
66.0,144000,0,0.705,0.441,11,-8.047,0,0.0445,0.279,0.00279,0.111,0.198,114.898,4,indie-pop,0.9458495341156994
79.0,215110,0,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,4,indie-pop,0.33329258370383325
58.0,247272,1,0.842,0.776,5,-4.195,1,0.103,0.0898,0.0,0.215,0.287,99.019,4,hip-hop,2.2561489840549562
41.0,208946,0,0.723,0.616,2,-3.939,0,0.1,0.615,0.0,0.0729,0.573,137.97,4,r-n-b,0.6931471805599453
0.0,136266,1,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,1,hip-hop,3.8875585661247682
65.0,144250,0,0.489,0.752,2,-5.422,1,0.0372,0.665,0.000669,0.55,0.179,192.133,4,indie-pop,0.7557130365516836
90.0,210575,1,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,4,hip-hop,1.7576264628585965
12.0,191373,0,0.614,0.878,3,-5.741,1,0.0295,0.197,0.00697,0.0602,0.795,121.068,4,synth-pop,1.6927387100271944
70.0,298771,0,0.679,0.537,4,-7.843,1,0.0322,0.844,3.34e-06,0.108,0.481,111.979,4,pop,0.4919503769704414
0.0,134239,0,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.203,0.575,125.993,4,pop,2.1354599830813736
46.0,183092,0,0.655,0.892,8,-5.792,1,0.0771,0.0202,0.0917,0.321,0.486,97.01,4,indie-pop,3.7629537329776737
71.0,286773,0,0.535,0.437,8,-9.187,1,0.0248,0.669,0.688,0.11,0.127,105.22,4,indie-pop,0.5021312203236251
0.0,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop,5.302274330741557
0.0,154330,0,0.701,0.611,2,-9.743,1,0.033,0.396,0.0,0.553,0.748,128.07,4,indie-pop,0.9317871679441235
48.0,172920,0,0.698,0.443,3,-9.526,1,0.0459,0.391,0.0,0.086,0.931,136.803,4,r-n-b,0.756169885060393
55.0,224226,0,0.704,0.467,9,-9.263,1,0.0342,0.559,0.00117,0.0947,0.29,107.993,4,synth-pop,0.6064604261993632
44.0,189604,0,0.598,0.721,1,-5.563,0,0.0652,0.7,0.0,0.119,0.34,175.981,4,synth-pop,0.7073117233285962
43.0,289933,0,0.784,0.59,11,-7.355,0,0.0879,0.0116,0.00174,0.0434,0.944,144.981,4,r-n-b,3.8675568127387683
0.0,160677,0,0.581,0.571,9,-6.924,1,0.0738,0.587,0.0,0.139,0.456,117.965,4,indie-pop,0.6785858954411249
42.0,365388,0,0.747,0.624,9,-4.72,0,0.34,0.304,0.0,0.155,0.648,135.921,4,r-n-b,1.1137969622064268
72.0,277676,0,0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,3,indie-pop,0.24632113962691543
43.0,561133,0,0.377,0.531,7,-6.229,1,0.0305,0.493,0.0,0.125,0.443,89.075,4,r-n-b,0.7299123743845861
5.0,215937,0,0.675,0.817,5,-3.789,0,0.0497,0.00711,0.0,0.0839,0.446,105.964,4,indie-pop,4.622418842652594
62.0,170666,0,0.632,0.761,4,-5.958,0,0.0865,0.173,0.579,0.113,0.0679,90.006,4,hip-hop,1.681491230074158
63.0,198857,0,0.577,0.428,0,-9.066,1,0.0302,0.467,2.61e-05,0.272,0.401,104.938,4,indie-pop,0.6494721170572838
69.0,142765,1,0.747,0.573,11,-6.562,0,0.295,0.268,0.0,0.302,0.551,90.036,4,indie-pop,1.1410686346404875
72.0,234037,0,0.508,0.507,0,-5.33,0,0.0384,0.0636,1.15e-05,0.359,0.218,159.68,4,pop,2.180225035267156
70.0,126464,0,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,4,indie-pop,0.46622131752923673
40.0,198133,0,0.543,0.559,5,-14.523,1,0.031,0.012,0.00318,0.151,0.682,150.995,4,r-n-b,3.784189633918261
66.0,141176,0,0.899,0.479,2,-10.432,1,0.272,0.0126,0.0,0.142,0.309,85.005,4,hip-hop,3.5896276929444313
83.0,245493,0,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,pop,1.3695622362416187
0.0,158486,0,0.753,0.652,11,-5.877,1,0.0594,0.133,0.0,0.0764,0.55,136.138,4,indie-pop,1.7691169924782952
28.0,217933,0,0.711,0.443,9,-12.866,1,0.067,0.0917,0.0444,0.0826,0.743,150.77,4,synth-pop,1.7542058303151051
52.0,254346,0,0.694,0.78,2,-7.872,0,0.0267,0.121,0.00157,0.114,0.829,120.266,4,synth-pop,2.0005934753293673
72.0,257881,0,0.599,0.59,2,-9.135,1,0.0645,0.432,6.54e-06,0.397,0.402,146.022,4,indie-pop,0.8597570379491366
67.0,186213,0,0.598,0.803,1,-3.203,0,0.0349,0.0355,9.66e-05,0.107,0.567,122.889,4,indie-pop,3.1354942159291497
76.0,272532,0,0.607,0.713,4,-5.105,1,0.03,0.56,4.98e-05,0.101,0.611,124.868,4,pop,0.8201959306094123
5.0,224240,0,0.52,0.542,1,-7.404,0,0.155,0.0383,0.0,0.371,0.669,81.131,4,pop,2.6940424558320895
57.0,202840,0,0.598,0.43,4,-16.621,0,0.0303,0.132,0.274,0.151,0.46,100.012,4,synth-pop,1.4429304999179364
1.0,183066,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop,0.8768683177083232
22.0,283760,0,0.507,0.805,7,-7.171,0,0.0296,0.00519,2.54e-06,0.918,0.266,130.023,4,synth-pop,4.875567218648257
0.0,216720,0,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,pop,3.4293682586288514
41.0,241560,0,0.657,0.515,0,-9.965,1,0.0811,0.0843,3.4e-06,0.164,0.667,168.306,4,r-n-b,1.951255075760164
76.0,170344,0,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,pop,0.42749989791952453
70.0,398799,0,0.223,0.359,0,-7.569,1,0.0312,0.845,0.0,0.133,0.193,73.059,4,pop,0.35371548631853206
67.0,217992,0,0.581,0.424,8,-6.616,1,0.0269,0.723,0.0,0.101,0.352,98.936,4,pop,0.46098518449379533
71.0,229510,0,0.723,0.456,4,-7.679,0,0.0359,0.137,2.95e-05,0.081,0.0383,101.139,4,hip-hop,1.4596256342054403
77.0,228855,0,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0,0.0971,0.236,82.941,4,pop,0.7867477958867399
42.0,255000,0,0.688,0.602,7,-8.055,1,0.0492,0.215,0.0,0.356,0.436,96.056,4,indie-pop,1.331583928918582
25.0,268573,0,0.731,0.663,4,-14.493,1,0.0538,0.364,0.487,0.0892,0.964,79.159,4,synth-pop,1.035473092432619
23.0,227826,0,0.635,0.912,10,-3.628,0,0.0498,0.0276,0.0,0.366,0.744,124.915,4,synth-pop,3.493111251685141
60.0,245200,0,0.747,0.758,11,-6.289,0,0.0742,0.0568,0.0,0.331,0.56,149.776,4,hip-hop,2.6471804512051262
47.0,265364,0,0.549,0.394,9,-11.47,1,0.038,0.691,1.01e-05,0.0833,0.188,122.775,4,indie-pop,0.4506705448762112
22.0,259413,0,0.684,0.731,10,-7.427,0,0.0307,0.0605,0.0486,0.142,0.471,128.996,4,synth-pop,2.5561553309389637
0.0,213120,0,0.752,0.538,11,-13.293,1,0.0315,0.0629,8.8e-05,0.0767,0.752,123.028,4,synth-pop,2.2427719571702363
0.0,212653,0,0.885,0.479,0,-11.416,1,0.069,0.0385,0.0221,0.319,0.869,122.955,4,indie-pop,2.5746393557625056
42.0,219666,0,0.54,0.889,4,-5.472,1,0.0382,0.0486,0.0,0.0802,0.82,147.518,4,r-n-b,2.9403985696294357
65.0,221714,0,0.682,0.437,10,-8.655,1,0.0271,0.758,0.00801,0.106,0.233,104.961,4,pop,0.45473615711494714
50.0,203466,0,0.56,0.783,7,-5.695,1,0.0249,0.136,1.18e-05,0.329,0.734,94.008,4,r-n-b,1.904392744214961
65.0,243591,0,0.41,0.455,4,-8.071,1,0.0316,0.731,0.0,0.185,0.361,90.993,4,pop,0.4834038806483565
28.0,261266,0,0.611,0.645,0,-7.394,1,0.0264,0.00339,4.45e-06,0.0793,0.411,106.639,4,synth-pop,4.996704233633413
60.0,213960,0,0.541,0.822,3,-10.978,1,0.049,0.214,0.00314,0.0521,0.719,116.659,4,synth-pop,1.5734491801018644
66.0,200029,0,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,4,pop,1.6444499583938088
80.0,192120,0,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,4,pop,2.0002507437553945
69.0,262986,0,0.329,0.45,2,-6.312,0,0.0405,0.594,0.0,0.13,0.284,80.095,4,pop,0.5632107588532818
70.0,194000,0,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,4,indie-pop,0.7114125285372386
87.0,198040,0,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3,pop,0.5460937626034486
63.0,223092,0,0.543,0.84,2,-5.121,1,0.0499,0.00471,0.0,0.179,0.394,124.037,4,indie-pop,4.9979574875744115
61.0,248626,0,0.629,0.969,8,-0.276,0,0.0455,0.00184,0.0,0.122,0.905,150.01,4,synth-pop,5.835387129684269
39.0,191366,0,0.813,0.64,0,-10.196,0,0.066,0.0736,0.0,0.0587,0.951,153.021,4,indie-pop,2.2595824383795944
0.0,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,pop,0.8293346172425841
0.0,272266,0,0.646,0.282,7,-9.948,1,0.0403,0.911,2.2e-06,0.102,0.472,103.907,4,r-n-b,0.269424303878216
67.0,174982,0,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,4,indie-pop,0.9254391293748543
45.0,214653,0,0.795,0.513,0,-4.463,1,0.0363,0.493,0.0,0.0505,0.967,95.972,4,r-n-b,0.7121953755306398
67.0,270375,0,0.692,0.624,9,-6.492,0,0.0337,0.368,0.0,0.108,0.487,132.896,4,pop,0.9899340200046454
0.0,108186,0,0.525,0.711,2,-5.325,1,0.0333,0.651,0.0,0.657,0.904,69.688,4,r-n-b,0.7373988697698796
32.0,230840,0,0.558,0.492,11,-10.173,0,0.0268,0.599,0.0,0.205,0.691,111.488,4,synth-pop,0.598836501088704
80.0,231333,0,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,synth-pop,1.1335345610611764
44.0,205659,0,0.586,0.545,2,-8.649,1,0.0283,0.638,1.19e-06,0.2,0.5,111.191,4,r-n-b,0.6167493610664162
61.0,306572,0,0.418,0.931,2,-4.584,1,0.174,0.0028,7.71e-05,0.332,0.707,129.994,4,hip-hop,5.5053315359323625
2.0,272800,0,0.741,0.582,8,-4.445,1,0.281,0.291,0.000101,0.152,0.713,186.096,4,pop,1.0963265733872538
41.0,107640,0,0.764,0.618,8,-6.733,1,0.0508,0.489,0.0,0.0575,0.99,119.938,4,r-n-b,0.8159064762025569
68.0,213307,1,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,4,indie-pop,4.8333453922436815
0.0,190560,0,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,0.768,86.985,4,r-n-b,2.037993285455001
67.0,177750,0,0.587,0.557,6,-8.824,1,0.106,0.427,0.0,0.103,0.395,159.914,4,pop,0.8335184455902922
69.0,60333,0,0.68,0.406,9,-11.313,1,0.0414,0.782,0.00019,0.11,0.551,119.901,4,indie-pop,0.4177352006999787
0.0,203807,0,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4,pop,2.8022452872027777
65.0,196071,0,0.268,0.334,3,-8.877,0,0.0332,0.759,0.0,0.117,0.175,55.832,4,pop,0.3642775497015498
59.0,312157,0,0.557,0.821,1,-7.794,0,0.0573,0.0189,0.0,0.0863,0.184,170.022,4,hip-hop,3.7437530151084055
0.0,207678,0,0.513,0.458,10,-7.3,1,0.142,0.437,0.0,0.295,0.488,79.039,4,indie-pop,0.7157215025984844
70.0,209230,0,0.73,0.748,6,-4.371,0,0.152,0.0936,0.0,0.282,0.694,155.861,4,pop,2.1868348734870837
0.0,128899,1,0.496,0.331,2,-11.384,1,0.0486,0.538,0.0,0.183,0.245,110.191,4,indie-pop,0.47877764073963225
60.0,228323,0,0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,4,hip-hop,2.369042163599498
41.0,187946,0,0.637,0.471,3,-6.995,1,0.0301,0.32,0.0,0.0956,0.803,143.859,4,r-n-b,0.90312026868441
45.0,228893,0,0.766,0.555,4,-11.37,1,0.0342,0.491,0.0,0.0503,0.806,120.062,4,r-n-b,0.7552054943782288
46.0,173760,0,0.533,0.955,1,-2.988,1,0.177,0.000112,0.000234,0.362,0.807,89.015,4,synth-pop,6.756714865172637
2.0,222259,0,0.36,0.118,5,-17.289,1,0.045,0.99,0.0228,0.0972,0.144,111.861,4,indie-pop,0.11249945302037903
2.0,263973,0,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,4,hip-hop,5.783825182329737
63.0,155337,1,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,4,synth-pop,4.561890986529296
60.0,249249,0,0.518,0.642,10,-6.009,0,0.025,0.172,4.04e-06,0.431,0.597,96.225,4,synth-pop,1.5498965187430838
69.0,160768,0,0.826,0.712,11,-5.219,0,0.0727,0.095,0.0,0.105,0.49,93.029,4,hip-hop,2.130213867053259
44.0,227973,0,0.405,0.76,5,-4.283,0,0.0332,0.0985,0.0,0.382,0.181,79.911,4,r-n-b,2.1561931806583567
65.0,149433,0,0.685,0.755,11,-6.045,0,0.0476,0.102,0.194,0.159,0.422,158.932,4,hip-hop,2.1198751112583265
59.0,207786,0,0.708,0.855,11,-6.301,0,0.0931,0.00548,0.0477,0.0447,0.656,131.955,4,synth-pop,4.8899313300122085
0.0,155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,pop,2.023343814354969
68.0,199310,0,0.727,0.56,9,-6.175,1,0.079,0.462,0.0,0.109,0.684,86.993,4,pop,0.7927677118653924
63.0,218550,0,0.653,0.446,0,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,4,indie-pop,0.5962818616231913
64.0,221648,0,0.658,0.441,11,-10.008,0,0.0436,0.681,0.241,0.109,0.354,129.599,4,indie-pop,0.4987292968949811
0.0,121112,1,0.889,0.449,0,-7.63,1,0.293,0.0313,0.0,0.0581,0.911,137.941,4,hip-hop,2.7014235460804525
1.0,145245,1,0.569,0.459,1,-6.354,0,0.355,0.0648,0.0,0.168,0.0649,107.253,5,hip-hop,2.076397399298608
1.0,209893,0,0.598,0.788,0,-7.6,1,0.0292,0.242,0.000427,0.161,0.732,122.423,4,synth-pop,1.4452230406764117
82.0,229525,0,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,pop,0.832909122935104
55.0,365160,0,0.738,0.528,0,-9.746,1,0.0281,0.307,0.223,0.0733,0.415,97.39,4,synth-pop,0.9985288301111273
0.0,196813,0,0.432,0.429,4,-8.461,1,0.0425,0.636,2.84e-06,0.0853,0.56,175.577,4,indie-pop,0.5148989491536264
69.0,146483,0,0.71,0.83,0,-7.208,1,0.03,0.0518,0.00523,0.353,0.936,129.02,4,indie-pop,2.8165874836703657
38.0,228960,0,0.682,0.785,6,-5.867,0,0.0399,0.0806,0.000475,0.106,0.427,101.983,4,synth-pop,2.3627482473357477
0.0,268426,0,0.666,0.854,9,-5.051,0,0.0295,0.179,1.2e-06,0.0986,0.803,125.637,4,indie-pop,1.748233204178164
71.0,205040,1,0.639,0.767,6,-4.997,1,0.0928,0.13,0.0,0.205,0.54,154.032,4,pop,1.924972745101048
85.0,221306,0,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4,pop,0.7426132487767383
86.0,168601,1,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,4,pop,1.0296194171811583
73.0,199514,1,0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,4,indie-pop,0.6225296133459919
0.0,201573,0,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4,pop,5.778479245864811
29.0,257413,0,0.524,0.764,3,-9.53,1,0.049,0.266,0.0299,0.0886,0.0388,121.923,4,synth-pop,1.3510358256167103
0.0,216720,0,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,pop,3.4293682586288514
63.0,176946,0,0.7,0.494,4,-4.908,1,0.0463,0.742,0.0,0.304,0.229,132.943,4,indie-pop,0.5097483276747288
0.0,367786,0,0.698,0.931,11,-4.32,0,0.0595,0.0237,0.852,0.0767,0.0825,128.004,4,pop,3.6556408126382025
40.0,235402,0,0.456,0.455,1,-7.53,1,0.0305,0.668,1.05e-05,0.0936,0.132,116.504,4,indie-pop,0.5188649703254079
42.0,259626,0,0.389,0.94,6,-2.702,0,0.0531,0.353,0.000295,0.673,0.482,140.018,4,r-n-b,1.2961965619270714
64.0,168640,0,0.877,0.781,5,-4.459,0,0.0548,0.0315,0.000397,0.239,0.373,102.994,4,hip-hop,3.2201058373234006
23.0,343208,0,0.626,0.924,9,-8.313,0,0.0486,0.0742,0.0121,0.721,0.8,137.997,4,synth-pop,2.5868037278555738
0.0,172342,0,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop,1.6639834881741529
49.0,220800,0,0.46,0.521,4,-8.022,1,0.0274,0.65,0.0,0.256,0.599,149.945,4,indie-pop,0.5879573279283887
66.0,262173,0,0.744,0.376,4,-14.996,0,0.0366,0.0815,0.0,0.108,0.42,100.78,4,synth-pop,1.7151619983558843
0.0,194013,0,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,hip-hop,4.73836061139899
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
0.0,136940,0,0.705,0.927,1,-2.701,1,0.0776,0.0327,0.0,0.0705,0.945,159.978,4,indie-pop,3.350164348057377
40.0,242266,0,0.57,0.549,0,-10.746,1,0.0451,0.482,0.0,0.687,0.525,123.104,3,r-n-b,0.7592372923889353
60.0,142000,0,0.53,0.268,0,-9.799,1,0.0332,0.862,0.0,0.0936,0.338,113.715,4,indie-pop,0.27044278503269253
41.0,286956,0,0.481,0.254,4,-10.642,1,0.0307,0.756,0.372,0.103,0.138,105.418,4,indie-pop,0.28933196558302265
0.0,313124,0,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,pop,5.367431442810605
61.0,146360,0,0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,4,r-n-b,0.7183057401961003
0.0,258526,0,0.774,0.698,6,-7.072,0,0.27,0.17,0.0,0.095,0.337,92.062,4,indie-pop,1.6256795687627321
0.0,238805,0,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,indie-pop,0.784118958765672
0.0,191822,1,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop,2.1274021744868925
43.0,203066,0,0.693,0.461,2,-8.051,1,0.0397,0.721,0.000178,0.0722,0.429,147.921,4,r-n-b,0.49378372508556057
65.0,193253,0,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4,indie-pop,4.778388373325045
12.0,251200,0,0.429,0.663,0,-7.031,1,0.0287,0.452,0.0299,0.109,0.292,80.014,4,synth-pop,0.9016140174582222
0.0,216426,0,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,pop,0.6544469393129309
0.0,173325,1,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop,1.8876155005743174
